method,split,regime,task,seed,episodes,success_rate,contact_precision,budget_violation_rate,fall_rate,balance_margin,recovery_success,energy_contact_cost,calibration_error
risk_aware_contact_planner,heldout_layout,nominal_contacts,bimanual_shelf_reach,5,84,0.619048,0.558043,0.161066,0.083916,0.557435,0.509562,0.243572,0.069807
risk_aware_contact_planner,heldout_layout,nominal_contacts,bimanual_shelf_reach,6,84,0.630952,0.558899,0.161708,0.084100,0.558306,0.510438,0.244012,0.070249
risk_aware_contact_planner,heldout_layout,nominal_contacts,door_open_step_through,0,84,0.750000,0.557666,0.160654,0.080527,0.557121,0.518588,0.243302,0.070685
risk_aware_contact_planner,heldout_layout,nominal_contacts,door_open_step_through,1,84,0.702381,0.558538,0.161308,0.082148,0.557936,0.503378,0.243751,0.071135
risk_aware_contact_planner,heldout_layout,nominal_contacts,door_open_step_through,2,84,0.642857,0.543402,0.161962,0.084055,0.558736,0.504159,0.244201,0.071586
risk_aware_contact_planner,heldout_layout,nominal_contacts,door_open_step_through,3,84,0.714286,0.544274,0.162616,0.082819,0.559694,0.505143,0.244650,0.072036
risk_aware_contact_planner,heldout_layout,nominal_contacts,door_open_step_through,4,84,0.714286,0.545146,0.163270,0.075294,0.560967,0.506536,0.245099,0.072487
risk_aware_contact_planner,heldout_layout,nominal_contacts,door_open_step_through,5,84,0.690476,0.546018,0.163924,0.076344,0.561810,0.507372,0.245548,0.072937
risk_aware_contact_planner,heldout_layout,nominal_contacts,door_open_step_through,6,84,0.630952,0.546890,0.164578,0.078251,0.562611,0.508152,0.245997,0.073387
risk_aware_contact_planner,heldout_layout,nominal_contacts,box_lift_rebalance,0,84,0.761905,0.543714,0.162540,0.081475,0.577291,0.504810,0.244562,0.069970
risk_aware_contact_planner,heldout_layout,nominal_contacts,box_lift_rebalance,1,84,0.666667,0.544554,0.163170,0.076218,0.578418,0.506024,0.244994,0.070404
risk_aware_contact_planner,heldout_layout,nominal_contacts,box_lift_rebalance,2,84,0.726190,0.545394,0.163800,0.075250,0.563322,0.506959,0.245427,0.070839
risk_aware_contact_planner,heldout_layout,nominal_contacts,box_lift_rebalance,3,84,0.619048,0.546234,0.164430,0.078283,0.564035,0.507634,0.245859,0.071273
risk_aware_contact_planner,heldout_layout,nominal_contacts,box_lift_rebalance,4,84,0.714286,0.547074,0.165060,0.076458,0.564990,0.508624,0.246292,0.071707
risk_aware_contact_planner,heldout_layout,nominal_contacts,box_lift_rebalance,5,84,0.607143,0.547914,0.165690,0.079490,0.565702,0.509299,0.246725,0.072141
risk_aware_contact_planner,heldout_layout,nominal_contacts,box_lift_rebalance,6,84,0.619048,0.548754,0.166320,0.079666,0.566558,0.510160,0.247157,0.072575
risk_aware_contact_planner,heldout_layout,nominal_contacts,fallen_object_pickup,0,84,0.654762,0.557841,0.161215,0.083041,0.568695,0.509995,0.243642,0.069954
risk_aware_contact_planner,heldout_layout,nominal_contacts,fallen_object_pickup,1,84,0.666667,0.558697,0.161857,0.083225,0.569566,0.510871,0.244083,0.070396
risk_aware_contact_planner,heldout_layout,nominal_contacts,fallen_object_pickup,2,84,0.595238,0.543545,0.162499,0.085409,0.570337,0.511617,0.244524,0.070839
risk_aware_contact_planner,heldout_layout,nominal_contacts,fallen_object_pickup,3,84,0.654762,0.544401,0.163141,0.084450,0.571265,0.512568,0.244965,0.071281
risk_aware_contact_planner,heldout_layout,nominal_contacts,fallen_object_pickup,4,84,0.678571,0.545257,0.163783,0.076344,0.572550,0.513983,0.245406,0.071723
risk_aware_contact_planner,heldout_layout,nominal_contacts,fallen_object_pickup,5,84,0.511905,0.546113,0.164425,0.080814,0.573207,0.514580,0.245847,0.072165
risk_aware_contact_planner,heldout_layout,nominal_contacts,fallen_object_pickup,6,84,0.595238,0.546969,0.165067,0.079284,0.574163,0.515567,0.246287,0.072608
risk_aware_contact_planner,heldout_layout,nominal_contacts,push_cart_with_footstep,0,84,0.678571,0.548139,0.165430,0.077767,0.542592,0.513048,0.246591,0.074428
risk_aware_contact_planner,heldout_layout,nominal_contacts,push_cart_with_footstep,1,84,0.726190,0.549019,0.166090,0.077107,0.543529,0.514003,0.247044,0.074883
risk_aware_contact_planner,heldout_layout,nominal_contacts,push_cart_with_footstep,2,84,0.702381,0.549899,0.166750,0.078162,0.544381,0.514847,0.247497,0.075337
risk_aware_contact_planner,heldout_layout,nominal_contacts,push_cart_with_footstep,3,84,0.785714,0.550779,0.167410,0.076645,0.545361,0.515857,0.247950,0.075792
risk_aware_contact_planner,heldout_layout,nominal_contacts,push_cart_with_footstep,4,84,0.702381,0.551659,0.168070,0.079127,0.546140,0.516608,0.248403,0.076246
risk_aware_contact_planner,heldout_layout,nominal_contacts,push_cart_with_footstep,5,84,0.726190,0.552539,0.168730,0.079039,0.547049,0.517526,0.248857,0.068697
risk_aware_contact_planner,heldout_layout,nominal_contacts,push_cart_with_footstep,6,84,0.726190,0.553419,0.169390,0.079522,0.547929,0.518406,0.249310,0.069152
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,bimanual_shelf_reach,0,84,0.642857,0.537135,0.172720,0.091530,0.551928,0.508810,0.247500,0.076049
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,bimanual_shelf_reach,1,84,0.642857,0.538031,0.173392,0.084018,0.553224,0.510226,0.247962,0.076512
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,bimanual_shelf_reach,2,84,0.619048,0.538927,0.174064,0.085081,0.554091,0.511085,0.248423,0.076974
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,bimanual_shelf_reach,3,84,0.630952,0.539823,0.174736,0.085287,0.555000,0.511999,0.248885,0.077437
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,bimanual_shelf_reach,4,84,0.761905,0.540719,0.175408,0.082636,0.556053,0.513100,0.249346,0.077900
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,bimanual_shelf_reach,5,84,0.654762,0.541615,0.176080,0.085699,0.556820,0.513829,0.249808,0.078363
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,bimanual_shelf_reach,6,84,0.678571,0.542511,0.176752,0.085619,0.557744,0.514762,0.250269,0.078825
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,door_open_step_through,0,84,0.583333,0.536710,0.172272,0.092686,0.551459,0.501644,0.247206,0.076922
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,door_open_step_through,1,84,0.630952,0.537622,0.172956,0.092043,0.552427,0.502630,0.247676,0.077393
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,door_open_step_through,2,84,0.702381,0.538534,0.173640,0.082825,0.553824,0.504173,0.248146,0.077864
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,door_open_step_through,3,84,0.690476,0.539446,0.174324,0.083612,0.554721,0.505066,0.248615,0.078335
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,door_open_step_through,4,84,0.535714,0.540358,0.175008,0.087826,0.555446,0.505736,0.249085,0.078806
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,door_open_step_through,5,84,0.619048,0.541270,0.175692,0.086327,0.556457,0.506777,0.249555,0.079277
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,door_open_step_through,6,84,0.690476,0.542182,0.176376,0.085113,0.557454,0.507800,0.250024,0.071744
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,box_lift_rebalance,0,84,0.678571,0.551063,0.171374,0.089598,0.568119,0.500425,0.246554,0.074308
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,box_lift_rebalance,1,84,0.583333,0.551943,0.172034,0.092366,0.568884,0.501157,0.247007,0.074762
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,box_lift_rebalance,2,84,0.559524,0.536815,0.172694,0.093421,0.569736,0.502000,0.247460,0.075217
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,box_lift_rebalance,3,84,0.666667,0.537695,0.173354,0.083328,0.571144,0.503568,0.247913,0.075671
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,box_lift_rebalance,4,84,0.607143,0.538575,0.174014,0.085239,0.571953,0.504356,0.248367,0.076126
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,box_lift_rebalance,5,84,0.571429,0.539455,0.174674,0.086580,0.572790,0.505181,0.248820,0.076580
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,box_lift_rebalance,6,84,0.654762,0.540335,0.175334,0.085062,0.557762,0.506191,0.249273,0.077035
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,0,84,0.619048,0.542133,0.176768,0.086933,0.568695,0.498837,0.250249,0.078879
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,1,84,0.654762,0.543029,0.177440,0.086567,0.569633,0.499789,0.250710,0.079341
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,2,84,0.595238,0.543925,0.178112,0.088488,0.570457,0.500592,0.251172,0.071800
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,3,84,0.750000,0.544821,0.178784,0.085265,0.571538,0.501729,0.251633,0.072263
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,4,84,0.559524,0.545717,0.179456,0.090328,0.572205,0.502328,0.252095,0.072726
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,5,84,0.619048,0.546613,0.180128,0.089391,0.573172,0.503317,0.252556,0.073188
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,6,84,0.595238,0.547509,0.180800,0.090454,0.574038,0.504176,0.253018,0.073651
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,0,84,0.666667,0.547952,0.180617,0.088824,0.541746,0.500936,0.252946,0.075099
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,1,84,0.702381,0.548872,0.181307,0.088472,0.542707,0.501911,0.253420,0.075574
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,2,84,0.642857,0.549792,0.181997,0.090405,0.543555,0.502737,0.253893,0.076049
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,3,84,0.654762,0.550712,0.170681,0.089844,0.544527,0.503726,0.246123,0.076332
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,4,84,0.654762,0.551632,0.171371,0.090349,0.545445,0.504645,0.246597,0.076807
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,5,84,0.809524,0.536544,0.172061,0.087139,0.546550,0.505806,0.247071,0.077282
risk_aware_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,6,84,0.690476,0.537464,0.172751,0.090501,0.547326,0.506539,0.247545,0.077757
risk_aware_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,0,84,0.678571,0.541182,0.181013,0.088432,0.560925,0.498017,0.251873,0.078447
risk_aware_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,1,84,0.666667,0.542046,0.181661,0.089192,0.561775,0.498863,0.252318,0.078893
risk_aware_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,2,84,0.666667,0.542910,0.182309,0.089666,0.562639,0.499729,0.252763,0.079340
risk_aware_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,3,84,0.607143,0.543774,0.182957,0.091569,0.563432,0.500501,0.253208,0.079786
risk_aware_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,4,84,0.702381,0.544638,0.183605,0.089757,0.564411,0.501515,0.253653,0.080232
risk_aware_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,5,84,0.654762,0.545502,0.184253,0.091374,0.549210,0.502306,0.254098,0.080679
risk_aware_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,6,84,0.595238,0.546366,0.184901,0.093277,0.550003,0.503078,0.254543,0.073121
risk_aware_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,0,84,0.666667,0.547421,0.185563,0.092102,0.550986,0.497352,0.247007,0.074728
risk_aware_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,1,84,0.666667,0.548301,0.174217,0.091804,0.551905,0.498283,0.247220,0.074991
risk_aware_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,2,84,0.535714,0.549181,0.174877,0.095430,0.552628,0.498960,0.247673,0.075445
risk_aware_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,3,84,0.702381,0.534053,0.175537,0.091913,0.553708,0.500100,0.248126,0.075900
risk_aware_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,4,84,0.678571,0.534933,0.176197,0.092967,0.554559,0.500944,0.248580,0.076355
risk_aware_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,5,84,0.654762,0.535813,0.176857,0.086017,0.555810,0.502307,0.249033,0.076809
risk_aware_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,6,84,0.690476,0.536693,0.177517,0.085643,0.556733,0.503244,0.249486,0.077264
risk_aware_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,0,84,0.535714,0.545533,0.184491,0.094315,0.567149,0.511564,0.254239,0.079999
risk_aware_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,1,84,0.511905,0.546381,0.185127,0.095352,0.567969,0.512376,0.254676,0.080437
risk_aware_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,2,84,0.630952,0.547229,0.185763,0.092960,0.568961,0.497404,0.247108,0.080875
risk_aware_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,3,84,0.547619,0.548077,0.174393,0.094645,0.569749,0.498174,0.247305,0.073117
risk_aware_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,4,84,0.821429,0.548925,0.175029,0.088539,0.570926,0.499451,0.247742,0.073555
risk_aware_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,5,84,0.559524,0.549773,0.175665,0.095290,0.571460,0.499892,0.248178,0.073994
risk_aware_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,6,84,0.547619,0.534613,0.176301,0.096041,0.556287,0.500724,0.248615,0.074432
risk_aware_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,0,84,0.630952,0.545444,0.184509,0.092006,0.560539,0.502785,0.254243,0.072896
risk_aware_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,1,84,0.642857,0.546308,0.185157,0.092195,0.561417,0.503669,0.254688,0.073342
risk_aware_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,2,84,0.666667,0.547172,0.185805,0.092097,0.562310,0.504571,0.255133,0.073789
risk_aware_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,3,84,0.630952,0.548036,0.174447,0.092648,0.563171,0.505431,0.247333,0.074043
risk_aware_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,4,84,0.523810,0.548900,0.175095,0.095694,0.563907,0.506129,0.247778,0.074489
risk_aware_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,5,84,0.642857,0.549764,0.175743,0.093311,0.564914,0.507180,0.248223,0.074936
risk_aware_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,6,84,0.654762,0.534620,0.176391,0.093499,0.565792,0.508064,0.248668,0.075382
risk_aware_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,0,84,0.726190,0.538846,0.179046,0.085941,0.537580,0.508993,0.250545,0.078767
risk_aware_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,1,84,0.690476,0.539734,0.179712,0.087286,0.538425,0.509826,0.251003,0.079226
risk_aware_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,2,84,0.678571,0.540622,0.180378,0.088059,0.539298,0.510696,0.251460,0.079685
risk_aware_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,3,84,0.607143,0.541510,0.181044,0.090260,0.540100,0.511473,0.251917,0.080143
risk_aware_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,4,84,0.726190,0.542398,0.181710,0.087891,0.541130,0.512547,0.252375,0.080602
risk_aware_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,5,84,0.750000,0.543286,0.182376,0.087806,0.542046,0.497464,0.252832,0.073057
risk_aware_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,6,84,0.607143,0.544174,0.183042,0.091722,0.542763,0.498130,0.253289,0.073515
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,0,84,0.511905,0.534183,0.181016,0.092516,0.554541,0.497000,0.250399,0.079664
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,1,84,0.654762,0.535087,0.181694,0.089584,0.555616,0.498126,0.250865,0.080131
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,2,84,0.654762,0.535991,0.182372,0.090080,0.556519,0.499030,0.251331,0.080598
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,3,84,0.583333,0.536895,0.183050,0.092290,0.557336,0.499822,0.251796,0.081065
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,4,84,0.547619,0.537799,0.183728,0.093643,0.558197,0.500670,0.252262,0.081532
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,5,84,0.619048,0.538703,0.184406,0.092425,0.559186,0.501686,0.252727,0.073994
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,6,84,0.666667,0.539607,0.185084,0.091778,0.560146,0.502664,0.253193,0.074461
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,0,84,0.607143,0.536094,0.182320,0.091239,0.556529,0.508336,0.251308,0.073730
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,1,84,0.607143,0.537014,0.183010,0.091744,0.541440,0.509256,0.251782,0.074205
risk_aware_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,2,84,0.666667,0.537934,0.183700,0.090821,0.542430,0.510268,0.252256,0.074680
