split,regime,task,seed,episodes,success_rate,contact_precision,budget_violation_rate,fall_rate,balance_margin,recovery_success,energy_contact_cost,calibration_error,ablation,interpretation
combined_stress,compound_contact_scarcity,push_cart_with_footstep,3,84,0.642857,0.559050,0.172092,0.091181,0.563524,0.529226,0.290542,0.070641,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,push_cart_with_footstep,4,84,0.547619,0.559994,0.172800,0.093985,0.564352,0.530020,0.291028,0.071129,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,push_cart_with_footstep,5,84,0.726190,0.560938,0.173508,0.090217,0.565508,0.531241,0.291515,0.071616,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,push_cart_with_footstep,6,84,0.666667,0.561882,0.174216,0.092164,0.566379,0.532091,0.292001,0.072103,minus_contact_cost_model,contacts are treated as free
combined_stress,nominal_contacts,bimanual_shelf_reach,0,84,0.654762,0.524771,0.221330,0.111168,0.520505,0.469355,0.201141,0.062496,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,bimanual_shelf_reach,1,84,0.654762,0.525571,0.221930,0.111607,0.521307,0.470158,0.201553,0.062910,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,bimanual_shelf_reach,2,84,0.547619,0.526371,0.222530,0.114618,0.521980,0.470795,0.201965,0.063323,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,bimanual_shelf_reach,3,84,0.583333,0.527171,0.223130,0.114199,0.522825,0.471654,0.202377,0.063737,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,bimanual_shelf_reach,4,84,0.654762,0.527971,0.223730,0.112924,0.523713,0.472569,0.202789,0.064150,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,bimanual_shelf_reach,5,84,0.678571,0.528771,0.224330,0.112792,0.524544,0.473409,0.203201,0.064564,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,bimanual_shelf_reach,6,84,0.750000,0.529571,0.224930,0.111516,0.525431,0.474324,0.203613,0.064978,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,door_open_step_through,0,84,0.678571,0.528418,0.223697,0.112499,0.508100,0.466250,0.202837,0.065345,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,door_open_step_through,1,84,0.654762,0.529234,0.224309,0.113518,0.508889,0.467031,0.203257,0.065767,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,door_open_step_through,2,84,0.511905,0.530050,0.224921,0.117394,0.509535,0.467627,0.203677,0.066189,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,door_open_step_through,3,84,0.607143,0.530866,0.225533,0.115556,0.510467,0.468595,0.204097,0.066610,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,door_open_step_through,4,84,0.583333,0.531682,0.226145,0.116575,0.511256,0.469377,0.204518,0.067032,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,door_open_step_through,5,84,0.702381,0.532498,0.226757,0.114166,0.512216,0.470381,0.204938,0.067454,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,door_open_step_through,6,84,0.642857,0.533314,0.227369,0.116042,0.512963,0.471107,0.205358,0.067876,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,box_lift_rebalance,0,84,0.595238,0.525830,0.222738,0.113344,0.523608,0.479853,0.201990,0.062545,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,box_lift_rebalance,1,84,0.535714,0.526614,0.223326,0.115203,0.524323,0.480548,0.202394,0.062951,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,box_lift_rebalance,2,84,0.571429,0.527398,0.223914,0.114776,0.525152,0.465384,0.202798,0.063356,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,box_lift_rebalance,3,84,0.523810,0.528182,0.224502,0.116349,0.525882,0.466098,0.203202,0.063761,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,box_lift_rebalance,4,84,0.702381,0.528966,0.225090,0.112494,0.526883,0.467164,0.203605,0.064167,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,box_lift_rebalance,5,84,0.619048,0.529750,0.225678,0.114924,0.527569,0.467822,0.204009,0.064572,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,box_lift_rebalance,6,84,0.535714,0.530534,0.226266,0.117354,0.528255,0.468480,0.204413,0.064978,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,fallen_object_pickup,0,84,0.583333,0.527352,0.224125,0.114532,0.534438,0.472461,0.202896,0.064345,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,fallen_object_pickup,1,84,0.666667,0.528152,0.224725,0.112971,0.535340,0.473394,0.203308,0.064759,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,fallen_object_pickup,2,84,0.500000,0.528952,0.225325,0.117410,0.535942,0.473937,0.203720,0.065173,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,fallen_object_pickup,3,84,0.559524,0.529752,0.225925,0.116421,0.536816,0.474834,0.204132,0.065586,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,fallen_object_pickup,4,84,0.654762,0.530552,0.226525,0.114574,0.537732,0.475786,0.204544,0.066000,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,fallen_object_pickup,5,84,0.571429,0.531352,0.227125,0.117013,0.538434,0.476459,0.204956,0.066413,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,fallen_object_pickup,6,84,0.619048,0.532152,0.227725,0.116309,0.539293,0.477337,0.205368,0.066827,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,push_cart_with_footstep,0,84,0.738095,0.528296,0.223360,0.110936,0.502920,0.470034,0.202652,0.065634,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,push_cart_with_footstep,1,84,0.619048,0.529120,0.223978,0.114245,0.503603,0.470675,0.203076,0.066059,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,push_cart_with_footstep,2,84,0.630952,0.529944,0.224596,0.114412,0.504443,0.471521,0.203500,0.066485,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,push_cart_with_footstep,3,84,0.738095,0.530768,0.225214,0.112293,0.505397,0.472514,0.203925,0.066911,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,push_cart_with_footstep,4,84,0.666667,0.531592,0.225832,0.114459,0.506136,0.473229,0.204349,0.067337,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,push_cart_with_footstep,5,84,0.607143,0.532416,0.226450,0.116340,0.506890,0.473963,0.204773,0.067763,greedy_budget_only,myopic contact budget
combined_stress,nominal_contacts,push_cart_with_footstep,6,84,0.642857,0.533240,0.227068,0.115935,0.507758,0.474846,0.205198,0.068189,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,bimanual_shelf_reach,0,84,0.476190,0.524919,0.238287,0.126508,0.519780,0.473308,0.207699,0.071367,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,bimanual_shelf_reach,1,84,0.654762,0.525759,0.238917,0.122683,0.520835,0.474429,0.208132,0.071801,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,bimanual_shelf_reach,2,84,0.642857,0.526599,0.239547,0.123430,0.521662,0.475253,0.200561,0.072235,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,bimanual_shelf_reach,3,84,0.619048,0.527439,0.228171,0.123682,0.522513,0.476108,0.200753,0.064473,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,bimanual_shelf_reach,4,84,0.583333,0.528279,0.228801,0.125000,0.523311,0.460886,0.201186,0.064907,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,bimanual_shelf_reach,5,84,0.571429,0.529119,0.229431,0.125747,0.524138,0.461710,0.201618,0.065341,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,bimanual_shelf_reach,6,84,0.642857,0.513951,0.230061,0.124493,0.525065,0.462663,0.202051,0.065775,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,door_open_step_through,0,84,0.583333,0.524239,0.237408,0.123464,0.503266,0.466159,0.207166,0.072000,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,door_open_step_through,1,84,0.666667,0.525095,0.238050,0.121933,0.504222,0.467147,0.207607,0.064438,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,door_open_step_through,2,84,0.559524,0.525951,0.238692,0.124974,0.504950,0.467837,0.208048,0.064881,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,door_open_step_through,3,84,0.511905,0.526807,0.227328,0.125807,0.505788,0.468671,0.200245,0.065131,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,door_open_step_through,4,84,0.666667,0.527663,0.227970,0.122562,0.506831,0.469770,0.200686,0.065573,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,door_open_step_through,5,84,0.654762,0.528519,0.228612,0.123318,0.507673,0.470609,0.201127,0.066015,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,door_open_step_through,6,84,0.619048,0.513367,0.229254,0.124644,0.508487,0.471411,0.201567,0.066458,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,box_lift_rebalance,0,84,0.523810,0.517938,0.233665,0.121701,0.531200,0.476221,0.204409,0.067300,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,box_lift_rebalance,1,84,0.583333,0.518762,0.234283,0.120724,0.532097,0.461132,0.204833,0.067726,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,box_lift_rebalance,2,84,0.523810,0.519586,0.234901,0.122605,0.516843,0.461866,0.205257,0.068152,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,box_lift_rebalance,3,84,0.547619,0.520410,0.235519,0.122486,0.517697,0.462729,0.205682,0.068578,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,box_lift_rebalance,4,84,0.559524,0.521234,0.236137,0.122652,0.518537,0.463575,0.206106,0.069003,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,box_lift_rebalance,5,84,0.666667,0.522058,0.236755,0.120533,0.519491,0.464568,0.206530,0.069429,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,box_lift_rebalance,6,84,0.607143,0.522882,0.237373,0.122414,0.520245,0.465302,0.206955,0.069855,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,fallen_object_pickup,0,84,0.523810,0.528421,0.229766,0.126739,0.534790,0.461530,0.201685,0.065491,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,fallen_object_pickup,1,84,0.666667,0.513253,0.230396,0.123772,0.535802,0.462595,0.202117,0.065926,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,fallen_object_pickup,2,84,0.583333,0.514093,0.231026,0.118229,0.520935,0.463827,0.202550,0.066360,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,fallen_object_pickup,3,84,0.666667,0.514933,0.231656,0.116690,0.521876,0.464799,0.202983,0.066794,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,fallen_object_pickup,4,84,0.583333,0.515773,0.232286,0.119151,0.522617,0.465511,0.203415,0.067228,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,fallen_object_pickup,5,84,0.547619,0.516613,0.232916,0.120469,0.523415,0.466297,0.203848,0.067662,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,fallen_object_pickup,6,84,0.678571,0.517453,0.233546,0.117787,0.524413,0.467344,0.204280,0.068096,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,push_cart_with_footstep,0,84,0.559524,0.528876,0.228635,0.125733,0.502655,0.474455,0.201189,0.066530,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,push_cart_with_footstep,1,84,0.607143,0.513732,0.229283,0.125064,0.503576,0.475395,0.201634,0.066976,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,push_cart_with_footstep,2,84,0.607143,0.514596,0.229931,0.125538,0.504440,0.476260,0.202079,0.067423,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,push_cart_with_footstep,3,84,0.583333,0.515460,0.230579,0.118580,0.505676,0.461600,0.202524,0.067869,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,push_cart_with_footstep,4,84,0.654762,0.516324,0.231227,0.117339,0.506626,0.462577,0.202969,0.068315,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,push_cart_with_footstep,5,84,0.607143,0.517188,0.231875,0.118956,0.507433,0.463368,0.203414,0.068762,greedy_budget_only,myopic contact budget
combined_stress,slippery_foot_contact,push_cart_with_footstep,6,84,0.690476,0.518052,0.232523,0.117431,0.508398,0.464363,0.203859,0.069208,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,bimanual_shelf_reach,0,84,0.666667,0.524894,0.232079,0.124721,0.508631,0.474366,0.201742,0.071497,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,bimanual_shelf_reach,1,84,0.535714,0.525702,0.232685,0.128307,0.509284,0.458965,0.202158,0.071915,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,bimanual_shelf_reach,2,84,0.642857,0.526510,0.233291,0.126179,0.510222,0.459944,0.202574,0.072332,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,bimanual_shelf_reach,3,84,0.678571,0.511310,0.233897,0.125766,0.511075,0.460811,0.202990,0.072750,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,bimanual_shelf_reach,4,84,0.666667,0.512118,0.234503,0.118491,0.512271,0.462123,0.203407,0.073168,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,bimanual_shelf_reach,5,84,0.571429,0.512926,0.235109,0.121220,0.512966,0.462786,0.203823,0.065582,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,bimanual_shelf_reach,6,84,0.500000,0.513734,0.235715,0.123377,0.513690,0.463486,0.204239,0.065999,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,door_open_step_through,0,84,0.583333,0.514869,0.236198,0.121901,0.514778,0.473867,0.204641,0.067538,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,door_open_step_through,1,84,0.595238,0.515693,0.236816,0.122067,0.515617,0.474712,0.205065,0.067964,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,door_open_step_through,2,84,0.642857,0.516517,0.237434,0.121377,0.516500,0.459605,0.205490,0.068390,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,door_open_step_through,3,84,0.583333,0.517341,0.238052,0.123257,0.501246,0.460339,0.205914,0.068816,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,door_open_step_through,4,84,0.595238,0.518165,0.238670,0.123424,0.502086,0.461184,0.206339,0.069242,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,door_open_step_through,5,84,0.595238,0.518989,0.239288,0.123876,0.502911,0.462010,0.206763,0.069668,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,door_open_step_through,6,84,0.607143,0.519813,0.239906,0.124042,0.503751,0.462856,0.207187,0.070093,greedy_budget_only,myopic contact budget
combined_stress,one_hand_occupied,box_lift_rebalance,0,84,0.523810,0.524345,0.232281,0.128015,0.526078,0.467176,0.201764,0.070723,greedy_budget_only,myopic contact budget
